group,id,material,initial_count,final_count,initial_sum_y,final_sum_y
godot-creep,004-barrel-Sand-excavate-s06,Sand,36864,19203,,
godot-creep,004-barrel-Sand-excavate-s07,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s07,Sand,36864,24594,,
godot-creep,004-barrel-Sand-excavate-s08,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s08,Sand,36864,21115,,
godot-creep,004-barrel-Sand-excavate-s09,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s09,Sand,36864,24581,,
godot-creep,004-barrel-Sand-excavate-s10,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s10,Sand,36864,24433,,
godot-creep,004-barrel-Sand-excavate-s11,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s11,Sand,36864,24586,,
godot-creep,004-barrel-Sand-excavate-s12,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s12,Sand,36864,24573,,
godot-creep,004-barrel-Sand-excavate-s13,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s13,Sand,36864,20527,,
godot-creep,004-barrel-Sand-excavate-s14,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s14,Sand,36864,21496,,
godot-creep,004-barrel-Sand-excavate-s15,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s15,Sand,36864,19749,,
godot-creep,004-barrel-Sand-excavate-s16,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s16,Sand,36864,24594,,
godot-creep,004-barrel-Sand-excavate-s17,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s17,Sand,36864,21468,,
godot-creep,004-barrel-Sand-excavate-s18,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s18,Sand,36864,19894,,
godot-creep,004-barrel-Sand-excavate-s19,Wall,1122,1122,,
godot-creep,004-barrel-Sand-excavate-s19,Sand,36864,20748,,
godot-creep,005-barrel-Dust-flat-s00,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s00,Dust,36864,36819,,
godot-creep,005-barrel-Dust-flat-s01,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s01,Dust,36864,36822,,
godot-creep,005-barrel-Dust-flat-s02,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s02,Dust,36864,36794,,
godot-creep,005-barrel-Dust-flat-s03,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s03,Dust,36864,36826,,
godot-creep,005-barrel-Dust-flat-s04,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s04,Dust,36864,36823,,
godot-creep,005-barrel-Dust-flat-s05,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s05,Dust,36864,36744,,
godot-creep,005-barrel-Dust-flat-s06,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s06,Dust,36864,36834,,
godot-creep,005-barrel-Dust-flat-s07,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s07,Dust,36864,36828,,
godot-creep,005-barrel-Dust-flat-s08,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s08,Dust,36864,36818,,
godot-creep,005-barrel-Dust-flat-s09,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s09,Dust,36864,36820,,
godot-creep,005-barrel-Dust-flat-s10,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s10,Dust,36864,36818,,
godot-creep,005-barrel-Dust-flat-s11,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s11,Dust,36864,36827,,
godot-creep,005-barrel-Dust-flat-s12,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s12,Dust,36864,36819,,
godot-creep,005-barrel-Dust-flat-s13,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s13,Dust,36864,36817,,
godot-creep,005-barrel-Dust-flat-s14,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s14,Dust,36864,36819,,
godot-creep,005-barrel-Dust-flat-s15,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s15,Dust,36864,36823,,
godot-creep,005-barrel-Dust-flat-s16,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s16,Dust,36864,36834,,
godot-creep,005-barrel-Dust-flat-s17,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s17,Dust,36864,36834,,
godot-creep,005-barrel-Dust-flat-s18,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s18,Dust,36864,36827,,
godot-creep,005-barrel-Dust-flat-s19,Wall,1122,1122,,
godot-creep,005-barrel-Dust-flat-s19,Dust,36864,36827,,
godot-creep,006-barrel-Mercury-flat-s00,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s00,Mercury,36864,34980,,
godot-creep,006-barrel-Mercury-flat-s01,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s01,Mercury,36864,36827,,
godot-creep,006-barrel-Mercury-flat-s02,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s02,Mercury,36864,36820,,
godot-creep,006-barrel-Mercury-flat-s03,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s03,Mercury,36864,36823,,
godot-creep,006-barrel-Mercury-flat-s04,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s04,Mercury,36864,36823,,
godot-creep,006-barrel-Mercury-flat-s05,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s05,Mercury,36864,36819,,
godot-creep,006-barrel-Mercury-flat-s06,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s06,Mercury,36864,36827,,
godot-creep,006-barrel-Mercury-flat-s07,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s07,Mercury,36864,36819,,
godot-creep,006-barrel-Mercury-flat-s08,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s08,Mercury,36864,36823,,
godot-creep,006-barrel-Mercury-flat-s09,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s09,Mercury,36864,36822,,
godot-creep,006-barrel-Mercury-flat-s10,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s10,Mercury,36864,36823,,
godot-creep,006-barrel-Mercury-flat-s11,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s11,Mercury,36864,36787,,
godot-creep,006-barrel-Mercury-flat-s12,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s12,Mercury,36864,36818,,
godot-creep,006-barrel-Mercury-flat-s13,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s13,Mercury,36864,36820,,
godot-creep,006-barrel-Mercury-flat-s14,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s14,Mercury,36864,36824,,
godot-creep,006-barrel-Mercury-flat-s15,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s15,Mercury,36864,36827,,
godot-creep,006-barrel-Mercury-flat-s16,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s16,Mercury,36864,36823,,
godot-creep,006-barrel-Mercury-flat-s17,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s17,Mercury,36864,36819,,
godot-creep,006-barrel-Mercury-flat-s18,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s18,Mercury,36864,36826,,
godot-creep,006-barrel-Mercury-flat-s19,Wall,1122,1122,,
godot-creep,006-barrel-Mercury-flat-s19,Mercury,36864,36818,,
godot-creep,007-barrel-Sand-flat-s00,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s00,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s01,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s01,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s02,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s02,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s03,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s03,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s04,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s04,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s05,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s05,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s06,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s06,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s07,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s07,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s08,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s08,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s09,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s09,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s10,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s10,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s11,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s11,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s12,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s12,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s13,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s13,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s14,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s14,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s15,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s15,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s16,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s16,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s17,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s17,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s18,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s18,Sand,36864,36864,,
godot-creep,007-barrel-Sand-flat-s19,Wall,1122,1122,,
godot-creep,007-barrel-Sand-flat-s19,Sand,36864,36864,,
godot-creep,008-barrel-Sand-excavate-s00,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s00,Sand,36864,24521,,
godot-creep,008-barrel-Sand-excavate-s01,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s01,Sand,36864,24281,,
godot-creep,008-barrel-Sand-excavate-s02,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s02,Sand,36864,24522,,
godot-creep,008-barrel-Sand-excavate-s03,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s03,Sand,36864,24523,,
godot-creep,008-barrel-Sand-excavate-s04,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s04,Sand,36864,24523,,
godot-creep,008-barrel-Sand-excavate-s05,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s05,Sand,36864,24527,,
godot-creep,008-barrel-Sand-excavate-s06,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s06,Sand,36864,19166,,
godot-creep,008-barrel-Sand-excavate-s07,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s07,Sand,36864,24532,,
godot-creep,008-barrel-Sand-excavate-s08,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s08,Sand,36864,21073,,
godot-creep,008-barrel-Sand-excavate-s09,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s09,Sand,36864,19315,,
godot-creep,008-barrel-Sand-excavate-s10,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s10,Sand,36864,24526,,
godot-creep,008-barrel-Sand-excavate-s11,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s11,Sand,36864,24523,,
godot-creep,008-barrel-Sand-excavate-s12,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s12,Sand,36864,24526,,
godot-creep,008-barrel-Sand-excavate-s13,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s13,Sand,36864,24524,,
godot-creep,008-barrel-Sand-excavate-s14,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s14,Sand,36864,24520,,
godot-creep,008-barrel-Sand-excavate-s15,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s15,Sand,36864,20387,,
godot-creep,008-barrel-Sand-excavate-s16,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s16,Sand,36864,20595,,
godot-creep,008-barrel-Sand-excavate-s17,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s17,Sand,36864,24522,,
godot-creep,008-barrel-Sand-excavate-s18,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s18,Sand,36864,19885,,
godot-creep,008-barrel-Sand-excavate-s19,Wall,1122,1122,,
godot-creep,008-barrel-Sand-excavate-s19,Sand,36864,24524,,
godot-creep,009-barrel-Sand-flat-s00,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s00,Sand,36864,35596,,
godot-creep,009-barrel-Sand-flat-s01,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s01,Sand,36864,34207,,
godot-creep,009-barrel-Sand-flat-s02,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s02,Sand,36864,33309,,
godot-creep,009-barrel-Sand-flat-s03,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s03,Sand,36864,31285,,
godot-creep,009-barrel-Sand-flat-s04,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s04,Sand,36864,33449,,
godot-creep,009-barrel-Sand-flat-s05,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s05,Sand,36864,33214,,
godot-creep,009-barrel-Sand-flat-s06,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s06,Sand,36864,36794,,
godot-creep,009-barrel-Sand-flat-s07,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s07,Sand,36864,32434,,
godot-creep,009-barrel-Sand-flat-s08,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s08,Sand,36864,36709,,
godot-creep,009-barrel-Sand-flat-s09,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s09,Sand,36864,31582,,
godot-creep,009-barrel-Sand-flat-s10,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s10,Sand,36864,32569,,
godot-creep,009-barrel-Sand-flat-s11,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s11,Sand,36864,36672,,
godot-creep,009-barrel-Sand-flat-s12,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s12,Sand,36864,32395,,
godot-creep,009-barrel-Sand-flat-s13,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s13,Sand,36864,33053,,
godot-creep,009-barrel-Sand-flat-s14,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s14,Sand,36864,36698,,
godot-creep,009-barrel-Sand-flat-s15,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s15,Sand,36864,32225,,
godot-creep,009-barrel-Sand-flat-s16,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s16,Sand,36864,32969,,
godot-creep,009-barrel-Sand-flat-s17,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s17,Sand,36864,36794,,
godot-creep,009-barrel-Sand-flat-s18,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s18,Sand,36864,32153,,
godot-creep,009-barrel-Sand-flat-s19,Wall,1122,1122,,
godot-creep,009-barrel-Sand-flat-s19,Sand,36864,32983,,
godot-creep,010-barrel-Sand-flat-s00,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s00,Sand,36864,36796,,
godot-creep,010-barrel-Sand-flat-s01,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s01,Sand,36864,36800,,
godot-creep,010-barrel-Sand-flat-s02,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s02,Sand,36864,36772,,
godot-creep,010-barrel-Sand-flat-s03,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s03,Sand,36864,36802,,
godot-creep,010-barrel-Sand-flat-s04,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s04,Sand,36864,36718,,
godot-creep,010-barrel-Sand-flat-s05,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s05,Sand,36864,36783,,
godot-creep,010-barrel-Sand-flat-s06,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s06,Sand,36864,36792,,
godot-creep,010-barrel-Sand-flat-s07,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s07,Sand,36864,36800,,
godot-creep,010-barrel-Sand-flat-s08,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s08,Sand,36864,36750,,
godot-creep,010-barrel-Sand-flat-s09,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s09,Sand,36864,36705,,
godot-creep,010-barrel-Sand-flat-s10,Wall,1122,1122,,
godot-creep,010-barrel-Sand-flat-s10,Sand,36864,36776,,
