group,id,top,bottom,layout,depth,variant,width,name,seed,ticks,hash,data_sha256,breakthrough_tick,front,interface_width,water_delta,tick_p50_us,tick_p95_us,tick_max_us,overflow,max_cores,max_chunks,allocations,empty_moves,density_swaps,conversions,water_transfer_mass,rejected_moves,body_displacements,body_contacts,counts_conserved,workers,telemetry,serial
native-expanded,015-Sand-Oil-packed-32-baseline-w32-s04,2,16,packed,32,baseline,32,Sand-Oil-packed-32-baseline-w32,4,1800,a4b2eb8b37ecf173,b6c7dfbe3af10af98ae09425780156f1d8e5ae35a7e983d3f1aff75a1bfcb5a6,32,32,0,0,0.7,1.8,946.1,0,3,20,0,0,16384,0,0,164480,0,0,True,,,
native-expanded,016-Oil-Dust-packed-32-baseline-w32-s00,16,14,packed,32,baseline,32,Oil-Dust-packed-32-baseline-w32,0,1800,ca9bd32fb8b7ee6f,568a2d919abb7d0dfa13a9dc92d5e1326e5f6a0b81fed410118a8812ce434afa,-1,0,0,0,0.4,0.5,478.4,0,6,20,0,0,0,0,0,15360,0,0,True,,,
native-expanded,016-Oil-Dust-packed-32-baseline-w32-s01,16,14,packed,32,baseline,32,Oil-Dust-packed-32-baseline-w32,1,1800,dd34db237a017bee,e19e5373eddb64ae17a4eaa9b65d52974736c0b4d7f84dd091767774006c022f,-1,0,0,0,0.4,0.5,450.3,0,3,20,0,0,0,0,0,15360,0,0,True,,,
native-expanded,016-Oil-Dust-packed-32-baseline-w32-s02,16,14,packed,32,baseline,32,Oil-Dust-packed-32-baseline-w32,2,1800,43313453ed5c4c2f,cccf6b4fb19f0462595ecf3bdf61c9d65fa01cea20f58e5ab84509cef24eb4d2,-1,0,0,0,0.4,0.5,451.7,0,3,20,0,0,0,0,0,15360,0,0,True,,,
native-expanded,016-Oil-Dust-packed-32-baseline-w32-s03,16,14,packed,32,baseline,32,Oil-Dust-packed-32-baseline-w32,3,1800,d636bcf192466074,bd7fb2490e874783b638dfd1325536b4ab54636f1744eaa871779595e82ccded,-1,0,0,0,0.4,0.5,438.3,0,3,20,0,0,0,0,0,15360,0,0,True,,,
native-expanded,016-Oil-Dust-packed-32-baseline-w32-s04,16,14,packed,32,baseline,32,Oil-Dust-packed-32-baseline-w32,4,1800,acef2015c38cffd2,7c98c9774c393798e1ecb8de0ed660a9688e399bba31bd1ae23ad59fbfda35a8,-1,0,0,0,0.4,0.5,447.3,0,3,20,0,0,0,0,0,15360,0,0,True,,,
native-expanded,017-Dust-Oil-packed-32-baseline-w32-s00,14,16,packed,32,baseline,32,Dust-Oil-packed-32-baseline-w32,0,1800,f6f4950fc17e9c6f,66f6e3a7a4180593df5e3cf4790309f6f0a3a31ea0e6a229a0941099fcc99eef,-1,0,0,0,0.4,0.5,669.8,0,6,20,0,0,0,0,0,16896,0,0,True,,,
native-expanded,017-Dust-Oil-packed-32-baseline-w32-s01,14,16,packed,32,baseline,32,Dust-Oil-packed-32-baseline-w32,1,1800,2955b318bdb10fae,59b9f2149a48c2d194adad7486893aad6872b328deb98112fcd0cc1520e78ae9,-1,0,0,0,0.4,0.5,501.9,0,3,20,0,0,0,0,0,16896,0,0,True,,,
native-expanded,017-Dust-Oil-packed-32-baseline-w32-s02,14,16,packed,32,baseline,32,Dust-Oil-packed-32-baseline-w32,2,1800,516f7f62429e84af,17a1a121558c511b15dac3cee469e285355f11eb1a3b8ddc38a47805c0e5128c,-1,0,0,0,0.4,0.5,502.4,0,3,20,0,0,0,0,0,16896,0,0,True,,,
native-expanded,017-Dust-Oil-packed-32-baseline-w32-s03,14,16,packed,32,baseline,32,Dust-Oil-packed-32-baseline-w32,3,1800,3d50478a1cc1e874,3184b7b99a93ab2a11789439f72602f54dd516797b8a6f8e95ca8c368e73cf7b,-1,0,0,0,0.4,0.5,515.7,0,3,20,0,0,0,0,0,16896,0,0,True,,,
native-expanded,017-Dust-Oil-packed-32-baseline-w32-s04,14,16,packed,32,baseline,32,Dust-Oil-packed-32-baseline-w32,4,1800,e423b71f7a376fd2,6be3bb6800cdc0b68668ed1492f9d02a892dbb918d25b7025608bc4f1bfe53ca,-1,0,0,0,0.4,0.5,497.3,0,3,20,0,0,0,0,0,16896,0,0,True,,,
native-expanded,018-Brine-Sand-packed-32-baseline-w32-s00,24,2,packed,32,baseline,32,Brine-Sand-packed-32-baseline-w32,0,1800,ac415cb6c0d506f,627fe433db70424d92faf13a875f7820f73421198c971db836ee7f31928b2e50,-1,0,0,0,0.5,0.5,393.3,0,6,20,0,0,0,0,0,16510,0,0,True,,,
native-expanded,018-Brine-Sand-packed-32-baseline-w32-s01,24,2,packed,32,baseline,32,Brine-Sand-packed-32-baseline-w32,1,1800,7976323261b8686e,a3a673811b1e0ee4abb77e2509e5f488a83682bb68120f385a8737bb2ca7ae14,-1,0,0,0,0.4,0.5,367.9,0,3,20,0,0,0,0,0,16498,0,0,True,,,
native-expanded,018-Brine-Sand-packed-32-baseline-w32-s02,24,2,packed,32,baseline,32,Brine-Sand-packed-32-baseline-w32,2,1800,2a2f41b98449612f,6c5017a6d9b154110a338de31842a0d33c5b2508fd218c354285a4b0ece3fb3e,-1,0,0,0,0.4,0.5,375.1,0,3,20,0,0,0,0,0,16506,0,0,True,,,
native-expanded,018-Brine-Sand-packed-32-baseline-w32-s03,24,2,packed,32,baseline,32,Brine-Sand-packed-32-baseline-w32,3,1800,7ab9cd55c81ba474,f8133c0f0e46131594f14d08662b528270986566935fca607a4eb051a56a9edd,-1,0,0,0,0.4,0.5,365.9,0,3,20,0,0,0,0,0,16510,0,0,True,,,
native-expanded,018-Brine-Sand-packed-32-baseline-w32-s04,24,2,packed,32,baseline,32,Brine-Sand-packed-32-baseline-w32,4,1800,46ace0f659603d2,d361a5f781e705485976e0403e75e7fdf438574478a6ec7f96e95bfe21816185,-1,0,0,0,0.4,0.7,362.9,0,3,20,0,0,0,0,0,16524,0,0,True,,,
native-expanded,019-Sand-Brine-packed-32-baseline-w32-s00,2,24,packed,32,baseline,32,Sand-Brine-packed-32-baseline-w32,0,1800,d4520e9fb791806f,eabd7c15eec3664c751f4726f0fa2730ed4f38a222e357ec2cb44085fa5f2cda,32,32,0,0,0.5,1,739.4,0,6,20,0,0,16384,0,0,175026,0,0,True,,,
native-expanded,019-Sand-Brine-packed-32-baseline-w32-s01,2,24,packed,32,baseline,32,Sand-Brine-packed-32-baseline-w32,1,1800,2f3103d218c6c8e3,ce93e31eae8fbdac843eae44bb0f5aa483821365476c7184af100f388ea0d5d0,32,32,0,0,1.2,6.2,2340.5,0,3,20,0,0,16384,0,0,193694,0,0,True,,,
native-expanded,019-Sand-Brine-packed-32-baseline-w32-s02,2,24,packed,32,baseline,32,Sand-Brine-packed-32-baseline-w32,2,1800,e1ce81f0c832bb6a,1e7ac7dcc166768e21e4295ef7d52166d6e13d4368281093ad1460e8b89b504f,32,32,0,0,0.8,1.8,1078.7,0,3,20,0,0,16384,0,0,199688,0,0,True,,,
native-expanded,019-Sand-Brine-packed-32-baseline-w32-s03,2,24,packed,32,baseline,32,Sand-Brine-packed-32-baseline-w32,3,1800,915d7eaa76ccaa49,eeca68220691c5ac426ac4bfdb3db724f470459d39a4740d48e8d5b6c2453ab8,32,32,0,0,0.7,1.8,593,0,3,20,0,0,16384,0,0,175014,0,0,True,,,
native-expanded,019-Sand-Brine-packed-32-baseline-w32-s04,2,24,packed,32,baseline,32,Sand-Brine-packed-32-baseline-w32,4,1800,970a3ed9b1a2cf73,429a92656d02e1ac2bd112ab08304f658c3942754b732462302dfaf5957c3ba2,32,32,0,0,1.2,3.1,2395.4,0,3,20,0,0,16384,0,0,193704,0,0,True,,,
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s00,24,14,packed,32,baseline,32,Brine-Dust-packed-32-baseline-w32,0,1800,8b5230b891108c6f,192c7c5e67fef861eb79767db2581219e47cd2e6377b423ac045c89cb94c8884,32,32,0,0,0.7,2.5,853.8,0,6,20,0,0,16384,0,0,114816,0,0,True,,,
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s01,24,14,packed,32,baseline,32,Brine-Dust-packed-32-baseline-w32,1,1800,851776798ca7f23,d27800702082cfd4c792e10ff539b3717abe6972954eed79fe04cd6cfb40f015,32,32,0,0,1.3,3.7,1260.4,0,3,20,0,0,16384,0,0,131100,0,0,True,,,
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s02,24,14,packed,32,baseline,32,Brine-Dust-packed-32-baseline-w32,2,1800,8752acfb20eda1ea,27545cf04d9c746bf818ceebafa280765997e7307c2123af646a6089f36c204f,32,32,0,0,0.7,1.1,680,0,3,20,0,0,16384,0,0,136372,0,0,True,,,
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s03,24,14,packed,32,baseline,32,Brine-Dust-packed-32-baseline-w32,3,1800,9a6774115ac5f349,e30d04221be62a34898b593ec57781605bcf3f81b20546da21b95938b346e860,32,32,0,0,0.7,1.1,547.8,0,3,20,0,0,16384,0,0,114840,0,0,True,,,
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s04,24,14,packed,32,baseline,32,Brine-Dust-packed-32-baseline-w32,4,1800,7e1b49e37f341173,c16aaaa3e9adcaf78abff34dd45d19a97af30dd8b776b7e52950dac780d6f70e,32,32,0,0,0.7,1.7,1093.5,0,3,20,0,0,16384,0,0,131064,0,0,True,,,
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s00,14,24,packed,32,baseline,32,Dust-Brine-packed-32-baseline-w32,0,1800,23feb07b22fb946f,0f9b82b9097b0e52d5a69022d42cffdf7445fd1c87dbbf272ac0b85c363c3dad,-1,0,0,0,0.5,1.1,612,0,6,20,0,0,0,0,0,19158,0,0,True,,,
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s01,14,24,packed,32,baseline,32,Dust-Brine-packed-32-baseline-w32,1,1800,1a4179056ae76bae,4cccb8f40f4921792c25103dc9928dd1cb6c852a0b993575c8937481b9afc481,-1,0,0,0,0.5,0.8,683.3,0,3,20,0,0,0,0,0,19168,0,0,True,,,
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s02,14,24,packed,32,baseline,32,Dust-Brine-packed-32-baseline-w32,2,1800,b356f9c6196122af,4e4932045f1c21cd09d4f5dfdcf7f088d0ee3cb4c46b2cfa0a2fb3754ad8b7d8,-1,0,0,0,0.5,1.2,689.1,0,3,20,0,0,0,0,0,19172,0,0,True,,,
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s03,14,24,packed,32,baseline,32,Dust-Brine-packed-32-baseline-w32,3,1800,b819653486d01c74,d7547c02de4fe6c531c6fdb3afdc792aa758f546f9dd3db9b8e7c4d3b499c88a,-1,0,0,0,0.5,0.9,453,0,3,20,0,0,0,0,0,19198,0,0,True,,,
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s04,14,24,packed,32,baseline,32,Dust-Brine-packed-32-baseline-w32,4,1800,fe42cc3421f8add2,1234846237eab631cab6819b8d9af1e255d71cb6dacdfd66fa961d1145ab8184,-1,0,0,0,0.5,0.8,821.7,0,3,20,0,0,0,0,0,19188,0,0,True,,,
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s00,20,2,packed,32,baseline,32,Paste-Sand-packed-32-baseline-w32,0,1800,a954bef08e92d26f,0f54f069d448dd194045567595af46b5de993f05d2cebf0bdda1df1319631a76,-1,0,0,0,0.5,1,367.8,0,6,20,0,0,0,0,0,14016,0,0,True,,,
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s01,20,2,packed,32,baseline,32,Paste-Sand-packed-32-baseline-w32,1,1800,b555327e5b99f06e,85c1b19d291c5c8cfd593fa74b2dfbc71ed51f5ca47e4bf4a0bab20cceddfcf8,-1,0,0,0,0.6,1.5,961.3,0,3,20,0,0,0,0,0,14024,0,0,True,,,
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s02,20,2,packed,32,baseline,32,Paste-Sand-packed-32-baseline-w32,2,1800,3468b5f94acc272f,b4777fa9d2861cb071b0b0b0a7c1d1b31cdc6c1815ea0ec9efd90543c3f35038,-1,0,0,0,0.5,1,354.3,0,3,20,0,0,0,0,0,14046,0,0,True,,,
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s03,20,2,packed,32,baseline,32,Paste-Sand-packed-32-baseline-w32,3,1800,58df4419fbff2c74,6d957fa2860d1b65dd0fe80a8bc824d09591e5a61e645022c3726a580bc85043,-1,0,0,0,0.5,0.8,311.5,0,3,20,0,0,0,0,0,14022,0,0,True,,,
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s04,20,2,packed,32,baseline,32,Paste-Sand-packed-32-baseline-w32,4,1800,ee67d5c76a681bd2,ca9a99bc2d429ba46746699c2517e4bc817f47a1d19a21c08456f2a9c34eee3e,-1,0,0,0,0.5,0.7,319.3,0,3,20,0,0,0,0,0,14012,0,0,True,,,
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s00,2,20,packed,32,baseline,32,Sand-Paste-packed-32-baseline-w32,0,1800,4b9a64ee1055126f,83f1b9349008b3588c23cdddccd4e1714a7ab3f7d4c1207235bb55993c7d2bb3,32,32,0,0,0.4,0.6,351.3,0,6,20,0,0,16384,0,0,116504,0,0,True,,,
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s01,2,20,packed,32,baseline,32,Sand-Paste-packed-32-baseline-w32,1,1800,5eb8415efb249ee3,4192405dca177fd744ded90f857e798908560befa664fd88f292b5595e443ab6,32,32,0,0,0.7,1.3,412.7,0,3,20,0,0,16384,0,0,130482,0,0,True,,,
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s02,2,20,packed,32,baseline,32,Sand-Paste-packed-32-baseline-w32,2,1800,316b1428701076a,8259e0c44ec9bd084d38419d60c124e919d27d6751c340993fe6a501a92ec7e2,32,32,0,0,0.7,1.2,557.8,0,3,20,0,0,16384,0,0,134986,0,0,True,,,
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s03,2,20,packed,32,baseline,32,Sand-Paste-packed-32-baseline-w32,3,1800,7cded25d182ac449,c98b8c3fe60da4f36bbc89c2fb9150ef3bad2a535a858b2dbb2a69a6a1d10135,32,32,0,0,0.7,1.1,577.5,0,3,20,0,0,16384,0,0,116458,0,0,True,,,
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s04,2,20,packed,32,baseline,32,Sand-Paste-packed-32-baseline-w32,4,1800,646f230e582adb73,4ba816f30204ff737bf0eb337e982a8996eb0ac5f32a46693a5f943adf8fc220,32,32,0,0,0.8,1.6,321.9,0,3,20,0,0,16384,0,0,130422,0,0,True,,,
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s00,20,14,packed,32,baseline,32,Paste-Dust-packed-32-baseline-w32,0,1800,6145d609849fba6f,a21eb76382ac63808d1fd52e576e56e53a594eab84a660708470ec2ad25f3812,32,32,0,0,0.5,0.8,401.8,0,6,20,0,0,16384,0,0,112284,0,0,True,,,
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s01,20,14,packed,32,baseline,32,Paste-Dust-packed-32-baseline-w32,1,1800,89250a2609925723,28089617f45976bda24fa4fe78ff604ce2b1b24a64814e6920110357b347ed45,32,32,0,0,0.7,1,379.7,0,3,20,0,0,16384,0,0,126040,0,0,True,,,
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s02,20,14,packed,32,baseline,32,Paste-Dust-packed-32-baseline-w32,2,1800,8dbb74092165626a,fcee7ebb7486a41b7039c422123470862fdc83d5afeacb2582b03a3dd0cbc723,32,32,0,0,0.7,0.8,419.9,0,3,20,0,0,16384,0,0,130534,0,0,True,,,
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s03,20,14,packed,32,baseline,32,Paste-Dust-packed-32-baseline-w32,3,1800,b9265c5ce4ae60c9,769ccbb1ee36e47d048b542b5567ec616c85735962e1efc8750a0848873e3080,32,32,0,0,0.7,1.1,773.3,0,3,20,0,0,16384,0,0,112292,0,0,True,,,
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s04,20,14,packed,32,baseline,32,Paste-Dust-packed-32-baseline-w32,4,1800,a7c569be64f6a773,9e3eca1dd8bac21cf2ab6a780af1080489a347b9b36c6de89b2664e5957c81a1,32,32,0,0,0.7,1.1,464.1,0,3,20,0,0,16384,0,0,126022,0,0,True,,,
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s00,14,20,packed,32,baseline,32,Dust-Paste-packed-32-baseline-w32,0,1800,d2aa02f54cc8d26f,4439e4ffeee4918d00300e014cfccfe9f410a05eceeb1e31da3b20d429898eb7,-1,0,0,0,0.4,0.7,368.3,0,6,20,0,0,0,0,0,14232,0,0,True,,,
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s01,14,20,packed,32,baseline,32,Dust-Paste-packed-32-baseline-w32,1,1800,d7cf40e13ca073ae,b11fffd89e2066b3b03c94e7d2dfdc2c5f773f697fe14c1b1369fc146744e74c,-1,0,0,0,0.5,0.6,332.3,0,3,20,0,0,0,0,0,14214,0,0,True,,,
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s02,14,20,packed,32,baseline,32,Dust-Paste-packed-32-baseline-w32,2,1800,f1182b32d6b96e2f,11b92b514b03bc1aff3bb65daf06183464dc1c36943ab9580d6ffdb71bb907da,-1,0,0,0,0.5,0.7,390.4,0,3,20,0,0,0,0,0,14208,0,0,True,,,
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s03,14,20,packed,32,baseline,32,Dust-Paste-packed-32-baseline-w32,3,1800,97f3bbfb5b190e74,b40b024eef1a54acc9275a89fe4a9c5ae8ccb986fb5752f505c86b93f0efbd57,-1,0,0,0,0.4,0.7,336.7,0,3,20,0,0,0,0,0,14252,0,0,True,,,
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s04,14,20,packed,32,baseline,32,Dust-Paste-packed-32-baseline-w32,4,1800,2dce445dc56efbd2,64475545bbd71fd1466a790e843fb0cd34d49ceae53a3ae901591075c24e0350,-1,0,0,0,0.4,0.5,332.4,0,3,20,0,0,0,0,0,14202,0,0,True,,,
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s00,8,2,packed,32,baseline,32,Lava-Sand-packed-32-baseline-w32,0,1800,ed3c7683f501086f,531ab8170792484601cff8812ca785fd509bfcbc146ee1087fa1d714faae1ca3,32,32,0,0,0.4,0.5,384.9,0,6,20,0,0,16384,0,0,113664,0,0,True,,,
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s01,8,2,packed,32,baseline,32,Lava-Sand-packed-32-baseline-w32,1,1800,4b23fbed3082ab23,6e153e02dce9d0e94285e5ad0106be8bf9a01c5d67fbe2584900a8774eaeca21,32,32,0,0,0.6,0.7,329.3,0,3,20,0,0,16384,0,0,128736,0,0,True,,,
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s02,8,2,packed,32,baseline,32,Lava-Sand-packed-32-baseline-w32,2,1800,e7da57e2bd0b49ea,4c53e996011f9942e6cd8b96ede3dd4b58ba960836202f263c1b7ee1a2aee84e,32,32,0,0,0.7,0.7,335.2,0,3,20,0,0,16384,0,0,133664,0,0,True,,,
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s03,8,2,packed,32,baseline,32,Lava-Sand-packed-32-baseline-w32,3,1800,a26eb1ba81e76949,bd1f3217af8b5dcaae9394684423f8e1542a8054a34db84638b200021fb693aa,32,32,0,0,0.7,0.8,329.5,0,3,20,0,0,16384,0,0,113664,0,0,True,,,
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s04,8,2,packed,32,baseline,32,Lava-Sand-packed-32-baseline-w32,4,1800,b826046c4a236f73,a33d84c2c0577380c6c4298eb086027497e6de69439e0b4c8329a0fb6f7a46cc,32,32,0,0,0.7,0.7,334,0,3,20,0,0,16384,0,0,128736,0,0,True,,,
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s00,2,8,packed,32,baseline,32,Sand-Lava-packed-32-baseline-w32,0,1800,87d79ce6841e406f,11635a2b6ba786cd96726c3f777d6b18a3bd1e1124af85684eb96e9e6d10d77d,-1,0,0,0,0.4,0.5,448.9,0,6,20,0,0,0,0,0,16896,0,0,True,,,
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s01,2,8,packed,32,baseline,32,Sand-Lava-packed-32-baseline-w32,1,1800,75408a887925ebae,b4090de592597f6209ed790631299d5f4ee38a8c4d382ab66e1574db7d76ac81,-1,0,0,0,0.4,0.5,399.3,0,3,20,0,0,0,0,0,16896,0,0,True,,,
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s02,2,8,packed,32,baseline,32,Sand-Lava-packed-32-baseline-w32,2,1800,f1c7c9c144e9ccaf,dfdd1df9cb5f2fad964f00ad3ccdba9030dbf34809a577d95b69f16a8c89b437,-1,0,0,0,0.4,0.5,579.2,0,3,20,0,0,0,0,0,16896,0,0,True,,,
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s03,2,8,packed,32,baseline,32,Sand-Lava-packed-32-baseline-w32,3,1800,e83e4e2d100ca74,27c1fdd9da87d8b4b28cb54df88da20b4176763667c8539008a3c3799d436b1e,-1,0,0,0,0.4,0.5,405.4,0,3,20,0,0,0,0,0,16896,0,0,True,,,
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s04,2,8,packed,32,baseline,32,Sand-Lava-packed-32-baseline-w32,4,1800,b84c605460bef7d2,c7fb16dcb84d9d04283dab94d39da17dbccf891d5bbba3a1fd17306c5f9d5f3e,-1,0,0,0,0.4,0.7,399.9,0,3,20,0,0,0,0,0,16896,0,0,True,,,
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s00,8,14,packed,32,baseline,32,Lava-Dust-packed-32-baseline-w32,0,1800,a33937b2ed7dcb8c,45d985a426bf72157c6d84f8679d67c67a6078f81ac9f1d5e98fb1b7c2c6af3b,32,32,0,0,394.3,410.6,751.2,0,6,20,0,100896,16728,3068,0,5843640,0,0,False,,,
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s01,8,14,packed,32,baseline,32,Lava-Dust-packed-32-baseline-w32,1,1800,e8bbb239a68d4c58,f77e2dc0e946ff22d390995833de2362fbcb751b7883422535a66535eb2d556d,32,32,0,0,319.4,360.6,542.1,0,3,20,0,109658,16718,3068,0,5007775,0,0,False,,,
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s02,8,14,packed,32,baseline,32,Lava-Dust-packed-32-baseline-w32,2,1800,ace86e4bde070e2,626ab2b595b893f1f3a52fa28e8544632da002de1b61b9d8fc258ea2dc8c84d7,32,32,0,0,270.2,398.7,664.6,0,3,20,0,115591,16708,3068,0,4184557,0,0,False,,,
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s03,8,14,packed,32,baseline,32,Lava-Dust-packed-32-baseline-w32,3,1800,cab8e62418cba775,96959e5b950751870d01d207bb45853a6d5ceb7f8c7c0567b7c88d888490d5b5,32,32,0,0,362.4,456.9,1084.8,0,3,20,0,106006,16699,3067,0,5744238,0,0,False,,,
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s04,8,14,packed,32,baseline,32,Lava-Dust-packed-32-baseline-w32,4,1800,1053e77f5198753f,52c6cfe3a09f0868dbacd1320dcd95e132d6efd8bd69fb9c97ab584019091f97,32,32,0,0,312.3,358.4,512.1,0,3,20,0,110899,16700,3068,0,4883597,0,0,False,,,
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s00,14,8,packed,32,baseline,32,Dust-Lava-packed-32-baseline-w32,0,1800,243c9d3eab221eb2,1bc38be63d89f8963f17fe6d2839fa6bd04afca53d838f70dd5123e15f8dd113,-1,-95,0,0,137.2,410.3,637.5,0,6,20,0,53331,1111,1532,0,2950461,0,0,False,,,
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s01,14,8,packed,32,baseline,32,Dust-Lava-packed-32-baseline-w32,1,1800,21202267cb55bc97,a3e46edf4283b24ea06513f4a4d22c65adfd59cca84bcaa45c1626078387d163,-1,-102,0,0,126,343.2,407.3,0,3,20,0,54832,1112,1532,0,2740266,0,0,False,,,
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s02,14,8,packed,32,baseline,32,Dust-Lava-packed-32-baseline-w32,2,1800,3bdfbdb9ee147ead,c75f8006e9c0afdd97563fbba49c60ce7b6baf1c081db2c587d641f3c3a7b824,-1,-109,0,0,126.2,316.4,404.6,0,3,20,0,58405,1024,1532,0,2624515,0,0,False,,,
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s03,14,8,packed,32,baseline,32,Dust-Lava-packed-32-baseline-w32,3,1800,d678efd772c000bc,f83794f30000ddc0a8bf1f136dd29a2159e73cad991d55f055afc6230544da5c,-1,-96,0,0,125.6,377.3,549.5,0,3,20,0,51613,1120,1533,0,2600078,0,0,False,,,
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s04,14,8,packed,32,baseline,32,Dust-Lava-packed-32-baseline-w32,4,1800,9d50479ccd27ac67,330de5a2a051135eee788be40de4b3d9e33223dba8541b5ca082f5c9db90e661,-1,-103,0,0,127.3,383.4,793.1,0,3,20,0,56055,1085,1532,0,2726194,0,0,False,,,
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s00,2,1,packed,32,baseline,32,Sand-Wall-packed-32-baseline-w32,0,1800,1877eb4ed196306f,8a46ce5676505f91569792ad4da00c27f56248e8c2acf1276b1b2c3096b0abb3,-1,0,16,0,0.4,0.5,188.6,0,6,20,0,0,0,0,0,4608,0,0,True,,,
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s01,2,1,packed,32,baseline,32,Sand-Wall-packed-32-baseline-w32,1,1800,73f2ab0acc3c472e,d4c467ee989f588c0003b6216aef383acef46a54d1b5fe435def9fbd4e9363a3,-1,0,16,0,0.5,1,237.7,0,3,20,0,0,0,0,0,4608,0,0,True,,,
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s02,2,1,packed,32,baseline,32,Sand-Wall-packed-32-baseline-w32,2,1800,b71b7a18b45beaaf,0aa486e915a8bc67c4fab7c1c02e6b8c5c5846e1751e33de9366d9255ff17e53,-1,0,16,0,0.5,0.8,178.1,0,3,20,0,0,0,0,0,4608,0,0,True,,,
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s03,2,1,packed,32,baseline,32,Sand-Wall-packed-32-baseline-w32,3,1800,8a855f18745c8c34,d2266738172b2ebcf8a9ccb04958da2b6a0ffb41b66e5c68c4e0fdc1cb73f65f,-1,0,16,0,0.5,0.8,388.1,0,3,20,0,0,0,0,0,4608,0,0,True,,,
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s04,2,1,packed,32,baseline,32,Sand-Wall-packed-32-baseline-w32,4,1800,b9074d206c6802d2,345bcb0083b2b8a014efcac0763a3d339fa1e206e25aba78ffd3df59a5f19407,-1,0,16,0,0.6,2.2,269.4,0,3,20,0,0,0,0,0,4608,0,0,True,,,
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s00,33,1,packed,32,baseline,32,Mercury-Wall-packed-32-baseline-w32,0,1800,2a7e6e1c58967b6f,58b97911b5d8809cb00a053e36db9a6f5b099ae0d654f52fc6e91a55c0aec98e,-1,0,16,0,0.4,0.5,210.2,0,6,20,0,0,0,0,0,6542,0,0,True,,,
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s01,33,1,packed,32,baseline,32,Mercury-Wall-packed-32-baseline-w32,1,1800,446c998a15643f2e,ac1799490db9654c1200a71390e21cd1681f4343be540d4f3dbdc4783adc6d7e,-1,0,16,0,0.4,0.5,165,0,3,20,0,0,0,0,0,6562,0,0,True,,,
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s02,33,1,packed,32,baseline,32,Mercury-Wall-packed-32-baseline-w32,2,1800,fe4051f628ae24af,61ece66040cd7277b4f2a6c6a6ce861dd98c51af12c523267d75d9d0f7983f99,-1,0,16,0,0.4,0.5,173.2,0,3,20,0,0,0,0,0,6576,0,0,True,,,
